기관명,주소,과정명,회차,직종,훈련유형,개강일,종강일,훈련시간,모집인원,수강신청인원,수강확정인원,평균 인원,전회차 인원
한국소프트웨어인재개발원,"(08505) 서울특별시 금천구 가산디지털2로 101 (가산동) 한라원앤원타워 B동 304호, 305호, 306호, 307호, 308호, 309호",자바 파이썬 활용 빅데이터 서비스 개발자 과정,6회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-02-15,2023-08-08,960,25,24,24,22.1,34
한국소프트웨어인재개발원,"(08505) 서울특별시 금천구 가산디지털2로 101 (가산동) 한라원앤원타워 B동 304호, 305호, 306호, 307호, 308호, 309호",자바 파이썬 활용 빅데이터 서비스 개발자 과정,7회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-04-06,2023-09-27,960,30,21,21,22.1,24
한국소프트웨어인재개발원,"(08505) 서울특별시 금천구 가산디지털2로 101 (가산동) 한라원앤원타워 B동 304호, 305호, 306호, 307호, 308호, 309호",자바 파이썬 활용 빅데이터 서비스 개발자 과정,8회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-05-15,2023-11-08,960,30,18,18,22.1,21
한국소프트웨어인재개발원,"(08505) 서울특별시 금천구 가산디지털2로 101 (가산동) 한라원앤원타워 B동 304호, 305호, 306호, 307호, 308호, 309호",자바 파이썬 활용 빅데이터 서비스 개발자 과정,9회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-08-23,2024-02-20,960,30,10,10,22.1,18
한국소프트웨어인재개발원,"(08505) 서울특별시 금천구 가산디지털2로 101 (가산동) 한라원앤원타워 B동 304호, 305호, 306호, 307호, 308호, 309호",자바 파이썬 활용 빅데이터 서비스 개발자 과정,10회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-07-18,2025-01-15,960,21,16,16,22.1,10
KH정보교육원 강남지원,"(135933) 서울특별시 강남구 테헤란로14길 6 남도빌딩 2,3,4층",(디지털컨버전스)공공데이터 융합 자바개발자 양성과정A30(13),1회차,응용SW엔지니어링(20010202),국가기간전략산업직종훈련,2024-07-18,2024-12-26,888,30,14,14,14.0,해당 정보 없음
비트캠프 강남학원,(06134) 서울특별시 강남구 역삼동 강남대로94길 20 삼오빌딩 5~6층,(디지털컨버전스) AWS 클라우드 기반 프레임워크 융합 개발자 양성 과정 A,1회차,응용SW엔지니어링(20010202),국가기간전략산업직종훈련,2024-07-19,2024-12-31,888,30,14,14,14.0,해당 정보 없음
패스트캠퍼스강남학원,"(06241) 서울특별시 강남구 강남대로 364 미왕빌딩 10층, 11층",재직자_INNER CIRCLE : 개발 Course,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-20,2024-11-09,256,40,41,41,39.0,해당 정보 없음
패스트캠퍼스강남학원,"(06241) 서울특별시 강남구 강남대로 364 미왕빌딩 10층, 11층",재직자_INNER CIRCLE : 개발 Course,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-23,2025-03-08,256,40,37,37,39.0,41
패스트캠퍼스강남학원,"(06241) 서울특별시 강남구 강남대로 364 미왕빌딩 10층, 11층",재직자_INNER CIRCLE : 기획/디자인 Course,1회차,SW제품기획(20010104),K-디지털 트레이닝,2024-07-20,2024-11-09,256,40,39,39,37.0,해당 정보 없음
패스트캠퍼스강남학원,"(06241) 서울특별시 강남구 강남대로 364 미왕빌딩 10층, 11층",재직자_INNER CIRCLE : 기획/디자인 Course,2회차,SW제품기획(20010104),K-디지털 트레이닝,2024-11-23,2025-03-08,256,40,35,35,37.0,39
(주)모두의연구소,(06252) 서울특별시 강남구 강남대로 324 (역삼동 역삼디오슈페리움) 2층,[스마트훈련]자바스크립트 웹 풀스택 개발자 실무과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-11-28,2024-05-10,664,40,13,13,16.33,해당 정보 없음
(주)모두의연구소,(06252) 서울특별시 강남구 강남대로 324 (역삼동 역삼디오슈페리움) 2층,[스마트훈련]자바스크립트 웹 풀스택 개발자 실무과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-22,2024-11-27,664,40,19,19,16.33,13
(주)모두의연구소,(06252) 서울특별시 강남구 강남대로 324 (역삼동 역삼디오슈페리움) 2층,[스마트훈련]자바스크립트 웹 풀스택 개발자 실무과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-07,2025-02-07,664,40,17,17,16.33,19
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,(현대로템) K-방산 AI모델 개발과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-23,2025-01-17,960,28,17,17,14.67,해당 정보 없음
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,(현대로템) K-방산 AI모델 개발과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-10,2025-06-04,960,30,27,27,14.67,17
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,(현대로템) K-방산 AI모델 개발과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-02-05,2025-07-24,960,30,0,0,14.67,27
어소트락평생교육원,(06543) 서울특별시 서초구 사평대로 335 (반포동 금성빌딩) 4층,"(언리얼엔진)3D게임 클라이언트 개발자 양성과정[VR, PC 등]",1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-23,2025-04-16,1280,25,25,25,13.5,해당 정보 없음
어소트락평생교육원,(06543) 서울특별시 서초구 사평대로 335 (반포동 금성빌딩) 4층,"(언리얼엔진)3D게임 클라이언트 개발자 양성과정[VR, PC 등]",2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-02,2025-08-27,1280,30,29,29,13.5,25
어소트락평생교육원,(06543) 서울특별시 서초구 사평대로 335 (반포동 금성빌딩) 4층,"(언리얼엔진)3D게임 클라이언트 개발자 양성과정[VR, PC 등]",3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-22,2025-07-16,1280,25,0,0,13.5,29
어소트락평생교육원,(06543) 서울특별시 서초구 사평대로 335 (반포동 금성빌딩) 4층,"(언리얼엔진)3D게임 클라이언트 개발자 양성과정[VR, PC 등]",4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-27,2025-07-21,1280,25,0,0,13.5,해당 정보 없음
코리아IT아카데미,"(06236) 서울특별시 강남구 테헤란로 146 (역삼동 현익빌딩) 3,4층",(디지털컨버전스)공공데이터를 융합한 자바기반 Spring 웹개발자 양성 과정D,1회차,응용SW엔지니어링(20010202),국가기간전략산업직종훈련,2024-07-23,2024-12-24,832,35,9,9,9.0,해당 정보 없음
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",웹 서비스 프로젝트 기반 프론트엔드 엔지니어 부트캠프,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-24,2025-01-24,920,70,32,32,16.0,해당 정보 없음
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",웹 서비스 프로젝트 기반 프론트엔드 엔지니어 부트캠프,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-02-05,2025-08-08,920,70,49,0,16.0,32
하이미디어컴퓨터학원,(05329) 서울특별시 강동구 천호대로 1027 (천호동 동원천호빌딩) 5층 일부,"(클라우드 기반 MSA)풀스택 자바 개발자(React,SpringBoot,AWS)",1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-25,2025-02-13,1040,22,12,12,6.67,해당 정보 없음
하이미디어컴퓨터학원,(05329) 서울특별시 강동구 천호대로 1027 (천호동 동원천호빌딩) 5층 일부,"(클라우드 기반 MSA)풀스택 자바 개발자(React,SpringBoot,AWS)",2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-27,2025-06-10,1040,22,8,8,6.67,12
하이미디어컴퓨터학원,(05329) 서울특별시 강동구 천호대로 1027 (천호동 동원천호빌딩) 5층 일부,"(클라우드 기반 MSA)풀스택 자바 개발자(React,SpringBoot,AWS)",3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-02-03,2025-08-07,1040,22,0,0,6.67,8
메가스터디아이티(IT)아카데미학원,"(06129) 서울특별시 강남구 강남대로94길 13 (역삼동) 삼경빌딩 1~4층 전체, 5층 일부(501호)","WEB3(웹3)전자지갑 풀스텍(JAVA,React) 개발자",1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-25,2025-02-12,1028,20,17,17,5.17,해당 정보 없음
메가스터디아이티(IT)아카데미학원,"(06129) 서울특별시 강남구 강남대로94길 13 (역삼동) 삼경빌딩 1~4층 전체, 5층 일부(501호)","WEB3(웹3)전자지갑 풀스텍(JAVA,React) 개발자",2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-30,2025-06-03,1028,20,14,14,5.17,17
메가스터디아이티(IT)아카데미학원,"(06129) 서울특별시 강남구 강남대로94길 13 (역삼동) 삼경빌딩 1~4층 전체, 5층 일부(501호)","WEB3(웹3)전자지갑 풀스텍(JAVA,React) 개발자",3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-02-13,2025-08-22,1028,20,0,0,5.17,14
메가스터디아이티(IT)아카데미학원,"(06129) 서울특별시 강남구 강남대로94길 13 (역삼동) 삼경빌딩 1~4층 전체, 5층 일부(501호)","WEB3(웹3)전자지갑 풀스텍(JAVA,React) 개발자",4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-01-22,2025-07-30,1028,20,0,0,5.17,해당 정보 없음
메가스터디아이티(IT)아카데미학원,"(06129) 서울특별시 강남구 강남대로94길 13 (역삼동) 삼경빌딩 1~4층 전체, 5층 일부(501호)","WEB3(웹3)전자지갑 풀스텍(JAVA,React) 개발자",5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-03-10,2025-09-10,1028,20,0,0,5.17,해당 정보 없음
메가스터디아이티(IT)아카데미학원,"(06129) 서울특별시 강남구 강남대로94길 13 (역삼동) 삼경빌딩 1~4층 전체, 5층 일부(501호)","WEB3(웹3)전자지갑 풀스텍(JAVA,React) 개발자",6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-04-07,2025-10-15,1028,20,0,0,5.17,해당 정보 없음
엠비씨(MBC)아카데미 컴퓨터교육센터,"(08754) 서울특별시 관악구 신림로 340(신림동, 르네상스 복합쇼핑몰) 6층 일부, 9층 일부 / 서울특별시 관악구 남부순환로 1627, (명진빌딩 2층 일부, 3층 일부) / 서울시 구로구 공원로 83, 4층 일부",(스마트웹&콘텐츠개발) UI/UX웹디자인 웹퍼블리셔 프론트엔드 전문가 양성 H,1회차,UI/UX엔지니어링(20010207),국가기간전략산업직종훈련,2024-07-25,2025-01-20,950,30,17,17,17.0,해당 정보 없음
더조은컴퓨터아카데미 종로,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층,"프로젝트 기반 풀스택(프론트/백엔드) 개발자 취업캠프(리액트,자바,스프링부트)",1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-29,2025-03-13,1206,20,9,9,4.67,해당 정보 없음
더조은컴퓨터아카데미 종로,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층,"프로젝트 기반 풀스택(프론트/백엔드) 개발자 취업캠프(리액트,자바,스프링부트)",2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-01-15,2025-08-25,1206,20,20,19,4.67,9
더조은컴퓨터아카데미 종로,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층,"프로젝트 기반 풀스택(프론트/백엔드) 개발자 취업캠프(리액트,자바,스프링부트)",3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-02-13,2025-09-18,1206,20,0,0,4.67,19
더조은컴퓨터아카데미 종로,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층,"프로젝트 기반 풀스택(프론트/백엔드) 개발자 취업캠프(리액트,자바,스프링부트)",4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-01-23,2025-09-03,1206,20,0,0,4.67,해당 정보 없음
더조은컴퓨터아카데미 종로,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층,"프로젝트 기반 풀스택(프론트/백엔드) 개발자 취업캠프(리액트,자바,스프링부트)",5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-01-31,2025-09-05,1206,20,0,0,4.67,해당 정보 없음
더조은컴퓨터아카데미 종로,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층,"프로젝트 기반 풀스택(프론트/백엔드) 개발자 취업캠프(리액트,자바,스프링부트)",6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-02-06,2025-09-11,1206,20,0,0,4.67,해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,심화_AI를 활용한 백엔드 아키텍처 심화 과정,1회차,SW아키텍처(20010201),K-디지털 트레이닝,2024-07-29,2024-10-25,349,100,99,98,103.67,해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,심화_AI를 활용한 백엔드 아키텍처 심화 과정,2회차,SW아키텍처(20010201),K-디지털 트레이닝,2024-11-04,2025-01-27,349,100,99,93,103.67,98
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,심화_AI를 활용한 백엔드 아키텍처 심화 과정,3회차,SW아키텍처(20010201),K-디지털 트레이닝,2025-02-03,2025-04-25,349,150,141,120,103.67,93
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,재직자_BI를 위한 데이터 분석 자동화,1회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-07-29,2024-09-25,160,50,40,40,37.67,해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,재직자_BI를 위한 데이터 분석 자동화,2회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-09-23,2024-11-16,160,75,36,36,37.67,40
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,재직자_BI를 위한 데이터 분석 자동화,3회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-12-16,2025-02-10,160,75,37,37,37.67,36
코리아IT아카데미,"(06236) 서울특별시 강남구 테헤란로 146 (역삼동 현익빌딩) 3,4층",(디지털컨버전스)공공데이터를 융합한 자바기반 Spring 웹개발자 양성 과정E,1회차,응용SW엔지니어링(20010202),국가기간전략산업직종훈련,2024-07-29,2024-12-27,832,35,8,8,8.0,해당 정보 없음
KH정보교육원 당산지원,(07212) 서울특별시 영등포구 선유동2로 57 이레빌딩 19층 20층,(디지털컨버전스)공공데이터 융합 자바개발자 양성과정7,1회차,응용SW엔지니어링(20010202),국가기간전략산업직종훈련,2024-07-30,2025-01-15,888,30,18,18,18.0,해당 정보 없음
KH정보교육원 강남지원,"(135933) 서울특별시 강남구 테헤란로14길 6 남도빌딩 2,3,4층",(디지털컨버전스)공공데이터 융합 자바개발자 양성과정A30(26),1회차,응용SW엔지니어링(20010202),국가기간전략산업직종훈련,2024-07-30,2025-01-15,888,30,19,19,19.0,해당 정보 없음
대우능력개발원,(02098) 서울특별시 중랑구 상봉동 망우로 285-1 4~6층,(클라우드 운영 관리) 클라우드 시스템 운영 전문가 양성4,1회차,IT시스템관리(20010301),국가기간전략산업직종훈련,2024-07-30,2025-01-15,910,25,10,10,10.0,해당 정보 없음
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",프롬프트 엔지니어 부트캠프(파이썬),1회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-08-01,2024-12-27,840,40,18,18,18.0,해당 정보 없음
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드 전문가 트랙,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-05,2025-01-08,926,70,15,15,7.33,해당 정보 없음
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드 전문가 트랙,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-30,2025-03-04,926,70,7,7,7.33,15
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드 전문가 트랙,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-02-14,2025-07-21,926,70,0,0,7.33,7
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 Node.js 백엔드 트랙,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-05,2025-01-08,876,70,6,6,6.0,해당 정보 없음
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 Node.js 백엔드 트랙,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-25,2025-04-30,876,70,7,6,6.0,6
쌍용교육센터,(135755) 서울특별시 강남구 테헤란로 132 한독약품빌딩 8층,(디지털컨버전스)자바(Java) 기반 ChatGPT API를 활용한 Full-Stack 개발자 양성과정(C),1회차,응용SW엔지니어링(20010202),국가기간전략산업직종훈련,2024-08-05,2025-01-22,896,20,17,17,17.0,해당 정보 없음
글로벌아이티(IT)인재개발학원,"(08787) 서울특별시 관악구 봉천동 남부순환로 1820(에그엘로우) 6003호, 6004호, 7001호, 14층일부","산업 프로젝트 기반 빅데이터 플랫폼(자바,파이썬) 개발자 과정",1회차,빅데이터분석(20010105),K-디지털 트레이닝,2022-05-23,2022-11-17,960,25,19,19,14.29,해당 정보 없음
글로벌아이티(IT)인재개발학원,"(08787) 서울특별시 관악구 봉천동 남부순환로 1820(에그엘로우) 6003호, 6004호, 7001호, 14층일부","산업 프로젝트 기반 빅데이터 플랫폼(자바,파이썬) 개발자 과정",2회차,빅데이터분석(20010105),K-디지털 트레이닝,2022-09-20,2023-03-13,960,25,14,14,14.29,19
글로벌아이티(IT)인재개발학원,"(08787) 서울특별시 관악구 봉천동 남부순환로 1820(에그엘로우) 6003호, 6004호, 7001호, 14층일부","산업 프로젝트 기반 빅데이터 플랫폼(자바,파이썬) 개발자 과정",3회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-01-10,2023-07-10,960,25,11,11,14.29,14
글로벌아이티(IT)인재개발학원,"(08787) 서울특별시 관악구 봉천동 남부순환로 1820(에그엘로우) 6003호, 6004호, 7001호, 14층일부","산업 프로젝트 기반 빅데이터 플랫폼(자바,파이썬) 개발자 과정",4회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-02-21,2023-08-16,960,25,21,21,14.29,11
글로벌아이티(IT)인재개발학원,"(08787) 서울특별시 관악구 봉천동 남부순환로 1820(에그엘로우) 6003호, 6004호, 7001호, 14층일부","산업 프로젝트 기반 빅데이터 플랫폼(자바,파이썬) 개발자 과정",5회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-04-25,2023-10-26,960,25,14,14,14.29,21
글로벌아이티(IT)인재개발학원,"(08787) 서울특별시 관악구 봉천동 남부순환로 1820(에그엘로우) 6003호, 6004호, 7001호, 14층일부","산업 프로젝트 기반 빅데이터 플랫폼(자바,파이썬) 개발자 과정",6회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-08-06,2025-02-10,960,25,14,14,14.29,14
글로벌아이티(IT)인재개발학원,"(08787) 서울특별시 관악구 봉천동 남부순환로 1820(에그엘로우) 6003호, 6004호, 7001호, 14층일부","산업 프로젝트 기반 빅데이터 플랫폼(자바,파이썬) 개발자 과정",7회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-10-10,2025-04-09,960,25,7,7,14.29,14
아이티윌,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층,MSA기반 자바 백엔드 개발자 양성과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-06,2025-02-06,968,30,16,16,9.0,해당 정보 없음
아이티윌,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층,MSA기반 자바 백엔드 개발자 양성과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-03-06,2025-08-27,968,30,1,0,9.0,16
아이티윌,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층,MSA기반 자바 백엔드 개발자 양성과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-01-16,2025-07-15,968,30,11,11,9.0,해당 정보 없음
4세대아카데미컴퓨터학원,"(08377) 서울특별시 구로구 구로동 디지털로33길 12(우림이비지센터2차) 610호, 611호","(정보시스템구축)파이썬, 네트워크, 서버 기반 도커, 쿠버네티스, 클라우드 보안 엔지니어 양성 B",1회차,보안엔지니어링(20010206),국가기간전략산업직종훈련,2024-08-06,2024-12-26,700,20,16,16,16.0,해당 정보 없음
KH정보교육원 종로지원,"(04540) 서울특별시 중구 남대문로 120 (남대문로1가 그레이츠 청계) 2층, 3층",(디지털컨버전스)공공데이터 융합 자바개발자 양성과정A6,1회차,응용SW엔지니어링(20010202),국가기간전략산업직종훈련,2024-08-07,2025-01-23,888,30,22,22,22.0,해당 정보 없음
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,LG헬로비전 DX DATA School,1회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-06-27,2023-12-29,1000,28,28,28,24.75,해당 정보 없음
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,LG헬로비전 DX DATA School,2회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-12-20,2024-06-26,1000,28,28,28,24.75,28
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,LG헬로비전 DX DATA School,3회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-08-12,2025-02-20,1000,28,19,19,24.75,28
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,LG헬로비전 DX DATA School,4회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-12-30,2025-07-04,1000,28,25,24,24.75,19
KH정보교육원 강남지원,"(135933) 서울특별시 강남구 테헤란로14길 6 남도빌딩 2,3,4층",AWS 클라우드 기반 Devops 개발자 양성 과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-13,2025-03-21,1150,30,16,16,19.5,해당 정보 없음
KH정보교육원 강남지원,"(135933) 서울특별시 강남구 테헤란로14길 6 남도빌딩 2,3,4층",AWS 클라우드 기반 Devops 개발자 양성 과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-16,2025-07-18,1150,23,23,23,19.5,16
노원그린컴퓨터아카데미,"(01693) 서울특별시 노원구 상계로3길 21 (상계동 화일빌딩) 3층, 6층 일부",AWS기반 스마트오더(Rabbit MQ_양방향 메세징시스템)자바풀스택 웹개발자 양성과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-13,2025-03-27,1200,20,8,8,4.0,해당 정보 없음
노원그린컴퓨터아카데미,"(01693) 서울특별시 노원구 상계로3길 21 (상계동 화일빌딩) 3층, 6층 일부",AWS기반 스마트오더(Rabbit MQ_양방향 메세징시스템)자바풀스택 웹개발자 양성과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-02-05,2025-09-08,1200,20,6,0,4.0,8
메가스터디컴퓨터아카데미신촌학원,"(04101) 서울특별시 마포구 노고산동 신촌로 128 3층 일부, 4층","블록체인기반 자바(JAVA) 프로그래밍 개발자(리액트,핀테크)",1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2021-09-13,2022-04-01,1030,20,13,13,10.75,해당 정보 없음
메가스터디컴퓨터아카데미신촌학원,"(04101) 서울특별시 마포구 노고산동 신촌로 128 3층 일부, 4층","블록체인기반 자바(JAVA) 프로그래밍 개발자(리액트,핀테크)",2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-02-07,2022-08-19,1030,20,19,19,10.75,13
메가스터디컴퓨터아카데미신촌학원,"(04101) 서울특별시 마포구 노고산동 신촌로 128 3층 일부, 4층","블록체인기반 자바(JAVA) 프로그래밍 개발자(리액트,핀테크)",3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-03-14,2022-09-26,1030,20,13,13,10.75,19
메가스터디컴퓨터아카데미신촌학원,"(04101) 서울특별시 마포구 노고산동 신촌로 128 3층 일부, 4층","블록체인기반 자바(JAVA) 프로그래밍 개발자(리액트,핀테크)",4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-09-28,2023-04-04,1030,20,10,10,10.75,13
메가스터디컴퓨터아카데미신촌학원,"(04101) 서울특별시 마포구 노고산동 신촌로 128 3층 일부, 4층","블록체인기반 자바(JAVA) 프로그래밍 개발자(리액트,핀테크)",5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-12-30,2023-07-14,1030,20,19,19,10.75,10
메가스터디컴퓨터아카데미신촌학원,"(04101) 서울특별시 마포구 노고산동 신촌로 128 3층 일부, 4층","블록체인기반 자바(JAVA) 프로그래밍 개발자(리액트,핀테크)",6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-08-17,2024-04-02,1030,20,12,12,10.75,19
메가스터디컴퓨터아카데미신촌학원,"(04101) 서울특별시 마포구 노고산동 신촌로 128 3층 일부, 4층","블록체인기반 자바(JAVA) 프로그래밍 개발자(리액트,핀테크)",7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-16,2025-02-26,1030,20,0,0,10.75,12
메가스터디컴퓨터아카데미신촌학원,"(04101) 서울특별시 마포구 노고산동 신촌로 128 3층 일부, 4층","블록체인기반 자바(JAVA) 프로그래밍 개발자(리액트,핀테크)",8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-02,2025-03-14,1030,20,0,0,10.75,해당 정보 없음
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,웹 서비스기반 Technical 프로덕트 매니저(PM) 트랙,1회차,데이터아키텍처(20010211),K-디지털 트레이닝,2024-08-19,2025-02-03,946,100,14,14,10.75,해당 정보 없음
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,웹 서비스기반 Technical 프로덕트 매니저(PM) 트랙,2회차,데이터아키텍처(20010211),K-디지털 트레이닝,2024-09-30,2025-03-11,946,100,19,19,10.75,14
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,웹 서비스기반 Technical 프로덕트 매니저(PM) 트랙,3회차,데이터아키텍처(20010211),K-디지털 트레이닝,2024-10-14,2025-03-26,946,100,10,10,10.75,19
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,웹 서비스기반 Technical 프로덕트 매니저(PM) 트랙,4회차,데이터아키텍처(20010211),K-디지털 트레이닝,2025-02-17,2025-07-29,946,100,1,0,10.75,10
KH정보교육원 강남지원,"(135933) 서울특별시 강남구 테헤란로14길 6 남도빌딩 2,3,4층",(디지털컨버전스)공공데이터 융합 자바개발자 양성과정A23(4),1회차,응용SW엔지니어링(20010202),국가기간전략산업직종훈련,2024-08-19,2025-02-06,888,23,18,18,18.0,해당 정보 없음
