기관명,과정명,회차,모집인원,수강신청인원,수강확정인원,수료인원,평균 인원,전회차 인원,6개월후_취업률,만족도_평균점수,만족도_응답자수,개강일,종강일,직종,훈련유형,훈련시간,주소
케이지에듀원 아이티뱅크종로학원,퍼블릭 클라우드 기반 DevSecOps 융합 인재 양성 과정,2회차,25,25,25,17,21.5,18,47.1,80.2,18,2023-08-03,2024-02-06,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(03138) 서울특별시 종로구 돈화문로 26 (묘동 단성사) 4층
대한상공회의소,SAP Young Next Cloud Academy,13회차,25,25,25,24,24.54,25,95.8,95.7,24,2023-06-27,2023-12-20,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,14회차,25,25,25,24,24.54,25,70.9,89.4,23,2023-06-27,2023-12-20,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,15회차,25,25,25,23,24.54,25,87.0,95.7,23,2023-06-27,2023-12-20,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,16회차,25,24,24,23,24.54,25,78.3,91.2,21,2023-06-27,2023-12-20,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,17회차,25,25,25,25,24.54,24,100.0,95.7,23,2023-06-27,2023-12-20,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,18회차,25,25,25,25,24.54,25,92.0,97.1,25,2023-06-27,2023-12-20,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,19회차,25,20,20,18,24.54,25,83.3,91.3,18,2023-06-27,2023-12-20,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,20회차,25,25,25,24,24.54,20,79.2,88.1,24,2023-12-28,2024-06-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,21회차,25,25,25,23,24.54,25,95.7,87,22,2023-12-28,2024-06-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,22회차,25,25,25,24,24.54,25,70.8,90.5,24,2023-12-28,2024-06-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,23회차,25,25,25,23,24.54,25,73.9,89.9,24,2023-12-28,2024-06-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,24회차,25,25,25,23,24.54,25,91.3,93.2,23,2023-12-28,2024-06-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,25회차,25,25,25,25,24.54,25,72.0,91.9,24,2023-12-28,2024-06-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
한국표준협회,Cisco VirtuNet Cloud 통합 구현,1회차,30,29,29,26,26.5,해당 정보 없음,65.4,79.9,27,2023-11-07,2024-05-02,IT시스템관리(20010301),K-디지털 트레이닝,960,(06160) 서울특별시 강남구 테헤란로69길 5 (삼성동) DT센터
한국표준협회,Cisco VirtuNet Cloud 통합 구현,2회차,30,24,24,20,26.5,29,60.0,91.2,21,2023-12-27,2024-06-27,IT시스템관리(20010301),K-디지털 트레이닝,960,(06160) 서울특별시 강남구 테헤란로69길 5 (삼성동) DT센터
주식회사멋쟁이사자처럼,멋쟁이사자처럼 데이터 분석 스쿨,1회차,60,32,32,15,32.0,해당 정보 없음,53.4,79,17,2023-11-14,2024-04-19,빅데이터분석(20010105),K-디지털 트레이닝,720,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
하이미디어아카데미인재개발원,자바 풀스택개발자(React.js+Springboot+엘라스틱 서치)취업과정,1회차,30,14,14,8,14.0,해당 정보 없음,50.0,65.3,7,2023-11-14,2024-05-08,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(03163) 서울특별시 종로구 인사동길 12 7층, 15층"
하이미디어아카데미인재개발원,"[실무프로젝트]자바 웹개발자(React, Springboot, intelliJ, AWS)",1회차,30,17,17,15,17.0,해당 정보 없음,66.7,95.2,15,2023-12-27,2024-06-19,응용SW엔지니어링(20010202),K-디지털 트레이닝,940,"(03163) 서울특별시 종로구 인사동길 12 7층, 15층"
