기관명,과정명,회차,모집인원,수강신청인원,수강확정인원,수료인원,평균 인원,전회차 인원,6개월후_취업률,만족도_평균점수,만족도_응답자수,개강일,종강일,직종,훈련유형,훈련시간,주소
한국표준협회,[코오롱 베니트]하이브리드 클라우드 컨테이너 플랫폼 설계 및 구현 과정,2,30,27,27,해당 정보 없음,24.67,21,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-08-06,2025-04-25,IT시스템관리(20010301),K-디지털 트레이닝,1040,(06160) 서울특별시 강남구 테헤란로69길 5 (삼성동) DT센터
한국표준협회,[코오롱 베니트]하이브리드 클라우드 컨테이너 플랫폼 설계 및 구현 과정,3,30,26,26,해당 정보 없음,24.67,27,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-07-23,2025-04-10,IT시스템관리(20010301),K-디지털 트레이닝,1040,(06160) 서울특별시 강남구 테헤란로69길 5 (삼성동) DT센터
하이미디어아카데미인재개발원,심화_클라우드활용 백엔드 마스터 실무프로젝트 부트캠프,1,30,20,20,해당 정보 없음,20.0,해당 정보 없음,해당 정보 없음,74.3,15,2024-06-25,2024-08-21,응용SW엔지니어링(20010202),K-디지털 트레이닝,344,"(03163) 서울특별시 종로구 인사동길 12 7층, 15층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 프론트엔드 스쿨(심화),2,60,31,31,해당 정보 없음,31.0,45,해당 정보 없음,95.2,27,2024-06-27,2024-08-28,응용SW엔지니어링(20010202),K-디지털 트레이닝,343,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 프론트엔드 스쿨(심화),3,60,31,31,해당 정보 없음,31.0,31,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-30,2025-03-17,응용SW엔지니어링(20010202),K-디지털 트레이닝,343,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
대한상공회의소,SAP Young Next Cloud Academy,26,25,25,25,해당 정보 없음,25.0,25,해당 정보 없음,89.6,22,2024-07-01,2024-12-24,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,27,25,25,25,해당 정보 없음,25.0,25,해당 정보 없음,75.5,21,2024-07-01,2024-12-24,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,28,25,25,25,해당 정보 없음,25.0,25,해당 정보 없음,86.4,22,2024-07-01,2024-12-24,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,29,25,25,25,해당 정보 없음,25.0,25,해당 정보 없음,92.3,24,2024-07-01,2024-12-24,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,30,25,25,25,해당 정보 없음,25.0,25,해당 정보 없음,90.3,22,2024-07-01,2024-12-24,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,31,25,25,25,해당 정보 없음,25.0,25,해당 정보 없음,96,25,2024-07-01,2024-12-24,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,32,25,25,25,해당 정보 없음,25.0,25,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-30,2025-06-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,33,25,25,25,해당 정보 없음,25.0,25,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-30,2025-06-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,34,25,25,25,해당 정보 없음,25.0,25,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-30,2025-06-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,35,25,25,25,해당 정보 없음,25.0,25,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-30,2025-06-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,36,25,25,25,해당 정보 없음,25.0,25,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-30,2025-06-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,SAP Young Next Cloud Academy,37,25,25,25,해당 정보 없음,25.0,25,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-30,2025-06-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
(주)솔데스크,AWS와 Azure 기반 하이브리드 멀티클라우드 DevOps,1,30,27,27,해당 정보 없음,21.67,해당 정보 없음,해당 정보 없음,79.6,21,2024-07-09,2025-01-06,클라우드인프라스트럭쳐엔지니어링(20010215),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
(주)솔데스크,AWS와 Azure 기반 하이브리드 멀티클라우드 DevOps,2,30,17,17,해당 정보 없음,21.67,27,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-10-15,2025-04-15,클라우드인프라스트럭쳐엔지니어링(20010215),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
(주)솔데스크,AWS와 Azure 기반 하이브리드 멀티클라우드 DevOps,3,30,21,21,해당 정보 없음,21.67,17,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-11-12,2025-05-15,클라우드인프라스트럭쳐엔지니어링(20010215),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
주식회사멋쟁이사자처럼,웹 서비스 프로젝트 기반 프론트엔드 엔지니어 부트캠프,1,70,32,32,해당 정보 없음,32.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-07-24,2025-01-24,응용SW엔지니어링(20010202),K-디지털 트레이닝,920,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
더조은컴퓨터아카데미 종로,"프로젝트 기반 풀스택(프론트/백엔드) 개발자 취업캠프(리액트,자바,스프링부트)",1,20,9,9,해당 정보 없음,9.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-07-29,2025-03-13,응용SW엔지니어링(20010202),K-디지털 트레이닝,1206,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
대한상공회의소,[GSITM] 부트캠프,2,30,24,24,20,15.83,14,35.0,68,21,2024-03-05,2024-07-02,응용SW엔지니어링(20010202),K-디지털 트레이닝,640,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[GSITM] 부트캠프,3,30,27,27,해당 정보 없음,15.83,24,해당 정보 없음,44.8,22,2024-03-29,2024-07-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,640,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[GSITM] 부트캠프,4,30,25,25,해당 정보 없음,15.83,27,해당 정보 없음,62.3,22,2024-05-23,2024-09-13,응용SW엔지니어링(20010202),K-디지털 트레이닝,640,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[GSITM] 부트캠프,6,24,0,0,해당 정보 없음,15.83,25,해당 정보 없음,0,0,2024-07-30,2024-11-26,응용SW엔지니어링(20010202),K-디지털 트레이닝,640,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[GSITM] 부트캠프,7,30,19,19,해당 정보 없음,15.83,해당 정보 없음,해당 정보 없음,89.3,16,2024-08-06,2024-12-03,응용SW엔지니어링(20010202),K-디지털 트레이닝,640,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[GSITM] 부트캠프,8,24,5,0,해당 정보 없음,15.83,19,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-16,2025-06-18,응용SW엔지니어링(20010202),K-디지털 트레이닝,640,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
케이지에듀원 아이티뱅크종로학원,[K-디지털] AI와 블록체인 기반 핀테크 서비스 개발자 양성,1,25,18,18,해당 정보 없음,18.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-08-26,2025-03-07,핀테크엔지니어링(20010210),K-디지털 트레이닝,1000,(03138) 서울특별시 종로구 돈화문로 26 (묘동 단성사) 4층
주식회사멋쟁이사자처럼,멋쟁이사자처럼 앱/안드로이드 스쿨,3,80,26,25,해당 정보 없음,25.0,41,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-09-09,2025-03-06,응용SW엔지니어링(20010202),K-디지털 트레이닝,920,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
하이미디어아카데미인재개발원,"[프로젝트기반]자바 풀스택 개발자(React.js, Springboot, CI/CD 활용)",1,30,18,18,해당 정보 없음,18.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-09-10,2025-03-14,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(03163) 서울특별시 종로구 인사동길 12 7층, 15층"
(주)솔데스크,자바/파이썬/챗GPT를 활용한 AI 개발자 양성과정,1,30,20,20,해당 정보 없음,20.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-09-10,2025-03-24,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
주식회사멋쟁이사자처럼,기업 참여형 실무 중심 웹 프론트엔드 엔지니어 부트캠프,1,70,34,34,해당 정보 없음,34.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-09-23,2025-03-26,응용SW엔지니어링(20010202),K-디지털 트레이닝,920,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
엠비씨(MBC)아카데미 컴퓨터교육센터 본점,클라우드를 활용한 자바(JAVA) 풀스택 개발자 양성,1,30,8,8,해당 정보 없음,8.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-09-30,2025-04-09,응용SW엔지니어링(20010202),K-디지털 트레이닝,1024,(03164) 서울특별시 종로구 종로2가 종로 69(서울 YMCA) 3층 일부
중앙HTA IT교육원,e-commerce 기업 연계형 풀스택 자바(Java) 웹 솔루션 개발 과정,1,20,8,8,해당 정보 없음,8.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-11-25,2025-06-23,응용SW엔지니어링(20010202),K-디지털 트레이닝,1080,(03134) 서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리) 4층
엠비씨(MBC)아카데미 컴퓨터국비지원교육센터,클라우드(PaaS)를 활용한 지능형교통정보시스템 UI구현 전문가 양성,1,25,16,16,해당 정보 없음,16.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-11-25,2025-06-18,응용SW엔지니어링(20010202),K-디지털 트레이닝,1100,(08754) 서울특별시 관악구 신림동 남부순환로 1633 7~8층
주식회사멋쟁이사자처럼,참여기업 프로젝트 기반 백엔드 개발자 양성과정,1,60,35,35,해당 정보 없음,35.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-11-29,2025-06-04,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 백엔드/JAVA 스쿨(심화),2,60,24,24,해당 정보 없음,26.0,21,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-11-29,2025-02-14,응용SW엔지니어링(20010202),K-디지털 트레이닝,343,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 백엔드/JAVA 스쿨(심화),3,60,28,28,해당 정보 없음,26.0,24,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-30,2025-03-17,응용SW엔지니어링(20010202),K-디지털 트레이닝,343,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 스타트업 스쿨,11,55,24,24,12,26.33,28,50.0,88.4,16,2024-03-08,2024-06-14,응용SW엔지니어링(20010202),K-디지털 트레이닝,455,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 스타트업 스쿨,12,55,33,33,해당 정보 없음,26.33,24,해당 정보 없음,91.6,29,2024-07-05,2024-10-15,응용SW엔지니어링(20010202),K-디지털 트레이닝,455,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 스타트업 스쿨,13,55,22,22,해당 정보 없음,26.33,33,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-13,2025-03-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,455,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,재직자_UX/UI 딥다이브 : 애자일 방식을 활용한 디자인 심화과정,1,30,10,10,해당 정보 없음,10.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-17,2025-03-14,UI/UX엔지니어링(20010207),K-디지털 트레이닝,66,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,재직자_실무 프로젝트 기반 MS Azure클라우드 엔지니어링 과정,1,30,18,18,해당 정보 없음,18.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-23,2025-03-13,응용SW엔지니어링(20010202),K-디지털 트레이닝,60,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
그린컴퓨터아트학원,『프로젝트기반』프론트엔드 개발자 양성(Figma/React/Next.js/PHP/Mysql/chatGPT),1,20,11,11,해당 정보 없음,11.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-27,2025-07-02,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,"(03192) 서울특별시 종로구 수표로 96 (관수동 국일관드림펠리스) 2층, 5층 일부 그린컴퓨터아트학원"
케이지에듀원 아이티뱅크종로학원,(KDT) 하이브리드 클라우드 자동화 서비스 설계 및 구현과정,1,25,20,20,해당 정보 없음,20.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-30,2025-07-22,IT시스템관리(20010301),K-디지털 트레이닝,1064,(03138) 서울특별시 종로구 돈화문로 26 (묘동 단성사) 4층
엠비씨(MBC)아카데미 컴퓨터교육센터 본점,JAVA와 Python을 활용한 RPA & LowCode 웹기반 빅데이터분석 전문가 양성,3,30,23,23,해당 정보 없음,18.5,14,해당 정보 없음,78,13,2024-03-18,2024-09-19,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,(03164) 서울특별시 종로구 종로2가 종로 69(서울 YMCA) 3층 일부
엠비씨(MBC)아카데미 컴퓨터교육센터 본점,JAVA와 Python을 활용한 RPA & LowCode 웹기반 빅데이터분석 전문가 양성,4,20,14,14,해당 정보 없음,18.5,23,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-31,2025-07-04,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,(03164) 서울특별시 종로구 종로2가 종로 69(서울 YMCA) 3층 일부
엠비씨(MBC)아카데미 컴퓨터교육센터 본점,챗GPT 생성형 AI를 활용한 반응형 웹콘텐츠(영상제작&코딩) 개발기획자 양성,1,30,26,26,해당 정보 없음,26.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-31,2025-07-10,UI/UX엔지니어링(20010207),K-디지털 트레이닝,960,(03164) 서울특별시 종로구 종로2가 종로 69(서울 YMCA) 3층 일부
더조은컴퓨터아카데미 종로,빅데이터분석(ElasticStack)활용&자바웹개발자,1,25,10,10,해당 정보 없음,10.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-31,2025-07-22,빅데이터분석(20010105),K-디지털 트레이닝,1090,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
이젠아카데미DX교육센터,UXUI 디자인 프론트엔드 부트캠프,1,25,20,20,해당 정보 없음,18.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-19,2025-06-23,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(06612) 서울특별시 서초구 서초동 서초대로77길 41(대동Ⅱ) 대동빌딩 5층, 9층, 10층"
이젠아카데미DX교육센터,UXUI 디자인 프론트엔드 부트캠프,2,25,16,16,해당 정보 없음,18.0,20,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-31,2025-07-01,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(06612) 서울특별시 서초구 서초동 서초대로77길 41(대동Ⅱ) 대동빌딩 5층, 9층, 10층"
이젠아카데미DX교육센터,"클라우드기반 백엔드 풀스택 웹서비스 개발(AWS, 큐레이팅)",3,30,18,17,해당 정보 없음,17.0,12,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-31,2025-06-10,응용SW엔지니어링(20010202),K-디지털 트레이닝,860,"(06612) 서울특별시 서초구 서초동 서초대로77길 41(대동Ⅱ) 대동빌딩 5층, 9층, 10층"
