기관명,주소,과정명,회차,직종,훈련유형,개강일,종강일,훈련시간,모집인원,수강신청인원,수강확정인원,수료인원,평균 인원,전회차 인원,만족도_평균점수,만족도_응답자수,6개월후_취업률
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,재직자_BI를 위한 데이터 분석 자동화,2회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-09-23,2024-11-16,160,75,36,36,6개월이 안 지났거나 해당 정보 없음,37.67,40,83.9,8,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,재직자_BI를 위한 데이터 분석 자동화,3회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-12-16,2025-02-10,160,75,37,37,6개월이 안 지났거나 해당 정보 없음,37.67,36,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",프롬프트 엔지니어 부트캠프(파이썬),1회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-08-01,2024-12-27,840,40,18,18,6개월이 안 지났거나 해당 정보 없음,18.0,해당 정보 없음,87.8,14,6개월이 안 지났거나 해당 정보 없음
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 Node.js 백엔드 트랙,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-05,2025-01-08,876,70,6,6,6개월이 안 지났거나 해당 정보 없음,6.0,해당 정보 없음,91.4,5,6개월이 안 지났거나 해당 정보 없음
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 Node.js 백엔드 트랙,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-25,2025-04-30,876,70,7,6,6개월이 안 지났거나 해당 정보 없음,6.0,6,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드 전문가 트랙,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-05,2025-01-08,926,70,15,15,6개월이 안 지났거나 해당 정보 없음,11.0,해당 정보 없음,85.7,6,6개월이 안 지났거나 해당 정보 없음
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드 전문가 트랙,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-30,2025-03-04,926,70,7,7,6개월이 안 지났거나 해당 정보 없음,11.0,15,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
아이티윌,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층,MSA기반 자바 백엔드 개발자 양성과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-06,2025-02-07,968,30,16,16,6개월이 안 지났거나 해당 정보 없음,16.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
글로벌아이티(IT)인재개발학원,"(08787) 서울특별시 관악구 봉천동 남부순환로 1820(에그엘로우) 6003호, 6004호, 7001호, 14층일부","산업 프로젝트 기반 빅데이터 플랫폼(자바,파이썬) 개발자 과정",6회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-08-06,2025-02-10,960,25,14,14,6개월이 안 지났거나 해당 정보 없음,10.5,14,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
글로벌아이티(IT)인재개발학원,"(08787) 서울특별시 관악구 봉천동 남부순환로 1820(에그엘로우) 6003호, 6004호, 7001호, 14층일부","산업 프로젝트 기반 빅데이터 플랫폼(자바,파이썬) 개발자 과정",7회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-10-10,2025-04-09,960,25,7,7,6개월이 안 지났거나 해당 정보 없음,10.5,14,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,LG헬로비전 DX DATA School,3회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-08-12,2025-02-20,1000,28,19,19,6개월이 안 지났거나 해당 정보 없음,21.5,28,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,LG헬로비전 DX DATA School,4회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-12-30,2025-07-04,1000,28,25,24,6개월이 안 지났거나 해당 정보 없음,21.5,19,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
노원그린컴퓨터아카데미,"(01693) 서울특별시 노원구 상계로3길 21 (상계동 화일빌딩) 3층, 6층 일부",AWS기반 스마트오더(Rabbit MQ_양방향 메세징시스템)자바풀스택 웹개발자 양성과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-13,2025-03-27,1200,20,8,8,6개월이 안 지났거나 해당 정보 없음,8.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
KH정보교육원 강남지원,"(135933) 서울특별시 강남구 테헤란로14길 6 남도빌딩 2,3,4층",AWS 클라우드 기반 Devops 개발자 양성 과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-13,2025-03-21,1150,30,16,16,6개월이 안 지났거나 해당 정보 없음,19.5,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
KH정보교육원 강남지원,"(135933) 서울특별시 강남구 테헤란로14길 6 남도빌딩 2,3,4층",AWS 클라우드 기반 Devops 개발자 양성 과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-16,2025-07-18,1150,23,23,23,6개월이 안 지났거나 해당 정보 없음,19.5,16,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
메가스터디컴퓨터아카데미신촌학원,"(04101) 서울특별시 마포구 노고산동 신촌로 128 3층 일부, 4층","블록체인기반 자바(JAVA) 프로그래밍 개발자(리액트,핀테크)",7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-16,2025-02-26,1030,20,0,0,6개월이 안 지났거나 해당 정보 없음,0.0,12,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
메가스터디컴퓨터아카데미신촌학원,"(04101) 서울특별시 마포구 노고산동 신촌로 128 3층 일부, 4층","블록체인기반 자바(JAVA) 프로그래밍 개발자(리액트,핀테크)",8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-02,2025-03-14,1030,20,0,0,6개월이 안 지났거나 해당 정보 없음,0.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,웹 서비스기반 Technical 프로덕트 매니저(PM) 트랙,1회차,데이터아키텍처(20010211),K-디지털 트레이닝,2024-08-19,2025-02-03,946,100,14,14,6개월이 안 지났거나 해당 정보 없음,14.33,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,웹 서비스기반 Technical 프로덕트 매니저(PM) 트랙,2회차,데이터아키텍처(20010211),K-디지털 트레이닝,2024-09-30,2025-03-11,946,100,19,19,6개월이 안 지났거나 해당 정보 없음,14.33,14,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,웹 서비스기반 Technical 프로덕트 매니저(PM) 트랙,3회차,데이터아키텍처(20010211),K-디지털 트레이닝,2024-10-14,2025-03-26,946,100,10,10,6개월이 안 지났거나 해당 정보 없음,14.33,19,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
넥스트러너스평생교육시설,(06527) 서울특별시 서초구 강남대로99길 45 6층,린스타트업 맞춤형 Serverless MVP 개발 전문가 양성 과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-22,2025-01-27,840,30,13,13,6개월이 안 지났거나 해당 정보 없음,6.5,13,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
넥스트러너스평생교육시설,(06527) 서울특별시 서초구 강남대로99길 45 6층,린스타트업 맞춤형 Serverless MVP 개발 전문가 양성 과정,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-30,2025-05-30,840,30,0,0,6개월이 안 지났거나 해당 정보 없음,6.5,13,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
넥스트러너스평생교육시설,(06527) 서울특별시 서초구 강남대로99길 45 6층,IT스타트업 실무형 풀스택 웹 개발 부트캠프 (React + Node.js),1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-22,2025-02-21,960,60,10,10,6개월이 안 지났거나 해당 정보 없음,10.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,현대오토에버 IT 보안 스쿨,1회차,보안엔지니어링(20010206),K-디지털 트레이닝,2024-08-26,2025-02-26,1000,28,25,25,6개월이 안 지났거나 해당 정보 없음,25.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,현대오토에버 클라우드 스쿨,1회차,클라우드인프라스트럭쳐엔지니어링(20010215),K-디지털 트레이닝,2024-08-26,2025-02-26,1000,28,28,28,6개월이 안 지났거나 해당 정보 없음,28.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
케이지에듀원 아이티뱅크종로학원,(03138) 서울특별시 종로구 돈화문로 26 (묘동 단성사) 4층,[K-디지털] AI와 블록체인 기반 핀테크 서비스 개발자 양성,1회차,핀테크엔지니어링(20010210),K-디지털 트레이닝,2024-08-26,2025-03-07,1000,25,18,18,6개월이 안 지났거나 해당 정보 없음,18.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,현대오토에버 웹&앱 개발 스쿨,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-26,2025-02-26,1000,28,25,25,6개월이 안 지났거나 해당 정보 없음,25.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,현대오토에버 모빌리티 임베디드 SW 스쿨,3회차,임베디드SW엔지니어링(20010203),K-디지털 트레이닝,2024-08-26,2025-02-26,1000,28,28,28,6개월이 안 지났거나 해당 정보 없음,28.0,28,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국전파진흥협회,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회,현대오토에버 모빌리티 임베디드 SW 스쿨,4회차,임베디드SW엔지니어링(20010203),K-디지털 트레이닝,2024-12-17,2025-06-25,1000,28,28,28,6개월이 안 지났거나 해당 정보 없음,28.0,28,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국ICT인재개발원,"(04108) 서울특별시 마포구 백범로 23 (신수동 거구장) 3층일부, B1 7호(상담실,휴게실),9호(4강의실,5강의실)",무중단 서비스를 위한 클라우드기반 자바풀스택 개발자 과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-29,2025-03-17,1080,30,18,18,6개월이 안 지났거나 해당 정보 없음,18.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
대우능력개발원,(02098) 서울특별시 중랑구 상봉동 망우로 285-1 4~6층,클라우드 기반 웹 개발자(보안코딩) 양성,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-02,2025-03-31,1024,20,20,20,6개월이 안 지났거나 해당 정보 없음,20.5,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
대우능력개발원,(02098) 서울특별시 중랑구 상봉동 망우로 285-1 4~6층,클라우드 기반 웹 개발자(보안코딩) 양성,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-22,2025-04-28,1024,25,21,21,6개월이 안 지났거나 해당 정보 없음,20.5,20,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
러닝스푼즈학원,(06129) 서울특별시 강남구 강남대로94길 15 3층/4층,러닝스푼즈 테크런 : 데이터 PM,1회차,DB엔지니어링(20010204),K-디지털 트레이닝,2024-09-02,2025-05-20,1256,45,19,19,6개월이 안 지났거나 해당 정보 없음,19.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)에스엠유니버스,(06283) 서울특별시 강남구 대치동 영동대로 217 5층,(콘텐츠 테크놀러지 2과정) 차세대 가상 엔터테인먼트 콘텐츠 엔지니어 양성과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-02,2025-03-20,1040,30,23,23,6개월이 안 지났거나 해당 정보 없음,16.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)에스엠유니버스,(06283) 서울특별시 강남구 대치동 영동대로 217 5층,(콘텐츠 테크놀러지 2과정) 차세대 가상 엔터테인먼트 콘텐츠 엔지니어 양성과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-26,2025-06-05,1040,30,13,13,6개월이 안 지났거나 해당 정보 없음,16.0,23,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)에스엠유니버스,(06283) 서울특별시 강남구 대치동 영동대로 217 5층,(콘텐츠 테크놀러지 2과정) 차세대 가상 엔터테인먼트 콘텐츠 엔지니어 양성과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-30,2025-07-09,1040,24,12,12,6개월이 안 지났거나 해당 정보 없음,16.0,13,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국ICT인재개발원,"(04108) 서울특별시 마포구 백범로 23 (신수동 거구장) 3층일부, B1 7호(상담실,휴게실),9호(4강의실,5강의실)",클라우드환경 패스워드리스 보안 AI 웹개발자 양성,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-04,2025-03-17,1054,30,17,17,6개월이 안 지났거나 해당 정보 없음,17.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 앱/안드로이드 스쿨,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-09,2025-03-06,920,80,26,25,6개월이 안 지났거나 해당 정보 없음,25.0,41,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",자바/파이썬/챗GPT를 활용한 AI 개발자 양성과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-10,2025-03-24,960,30,20,20,6개월이 안 지났거나 해당 정보 없음,20.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
하이미디어아카데미인재개발원,"(03163) 서울특별시 종로구 인사동길 12 7층, 15층","[프로젝트기반]자바 풀스택 개발자(React.js, Springboot, CI/CD 활용)",1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-10,2025-03-14,960,30,18,18,6개월이 안 지났거나 해당 정보 없음,18.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
우리컴퓨터아카데미,(08390) 서울특별시 구로구 디지털로26길 111 (구로동 제이앤케이디지털타워) 303호,금융데이터 분석 서비스 개발자 과정,2회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-09-11,2025-03-14,960,25,5,5,6개월이 안 지났거나 해당 정보 없음,2.5,18,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
우리컴퓨터아카데미,(08390) 서울특별시 구로구 디지털로26길 111 (구로동 제이앤케이디지털타워) 303호,금융데이터 분석 서비스 개발자 과정,6회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-12-26,2025-06-23,960,25,0,0,6개월이 안 지났거나 해당 정보 없음,2.5,5,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
그린아이티아카데미학원,"(06129) 서울특별시 강남구 강남대로96길 16 (역삼동) 2-4층, 5층 일부(역삼동)",기업수요을 반영한 공공데이터 및 스프링프레임워크를 활용한 자바개발자,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-13,2025-03-13,960,30,0,0,6개월이 안 지났거나 해당 정보 없음,0.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
그린아이티아카데미학원,"(06129) 서울특별시 강남구 강남대로96길 16 (역삼동) 2-4층, 5층 일부(역삼동)",기업수요을 반영한 공공데이터 및 스프링프레임워크를 활용한 자바개발자,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-01,2025-03-26,960,30,0,0,6개월이 안 지났거나 해당 정보 없음,0.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
그린아이티아카데미학원,"(06129) 서울특별시 강남구 강남대로96길 16 (역삼동) 2-4층, 5층 일부(역삼동)",기업수요을 반영한 공공데이터 및 스프링프레임워크를 활용한 자바개발자,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-14,2025-04-04,960,30,0,0,6개월이 안 지났거나 해당 정보 없음,0.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
그린아이티아카데미학원,"(06129) 서울특별시 강남구 강남대로96길 16 (역삼동) 2-4층, 5층 일부(역삼동)",기업수요을 반영한 공공데이터 및 스프링프레임워크를 활용한 자바개발자,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-21,2025-04-11,960,30,0,0,6개월이 안 지났거나 해당 정보 없음,0.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)신세계아이앤씨,"(04529) 서울특별시 중구 남대문시장10길 2 15층 일부(회현동 1가, MESA)",클라우드 엔지니어 양성과정,4회차,NW엔지니어링(20010205),K-디지털 트레이닝,2024-09-23,2025-03-20,920,30,16,16,6개월이 안 지났거나 해당 정보 없음,16.0,20,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",기업 참여형 실무 중심 웹 프론트엔드 엔지니어 부트캠프,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-23,2025-03-26,920,70,34,34,6개월이 안 지났거나 해당 정보 없음,34.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
아시아경제 교육센터,(04627) 서울특별시 중구 퇴계로 166 (주자동 흥국빌딩) 2층 1호,융합_데이터 기반 차세대 디지털 헬스케어 AI 솔루션,1회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-09-24,2025-03-24,900,25,20,20,6개월이 안 지났거나 해당 정보 없음,20.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
솔데스크강남학원,"(06120) 서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩) 4층 전체, 5층 일부",챗GPT를 활용한 자바(JAVA) 스프링 및 데이터 분석 시스템기반 웹 플랫폼 구축 과정,1회차,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,2024-09-24,2025-04-14,1040,30,19,19,6개월이 안 지났거나 해당 정보 없음,17.5,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
솔데스크강남학원,"(06120) 서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩) 4층 전체, 5층 일부",챗GPT를 활용한 자바(JAVA) 스프링 및 데이터 분석 시스템기반 웹 플랫폼 구축 과정,2회차,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,2024-11-19,2025-06-11,1040,30,16,16,6개월이 안 지났거나 해당 정보 없음,17.5,19,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국능력개발직업전문학교,"(07222) 서울특별시 영등포구 당산동6가 양평로12길 9 4,5,6,7,8층",AI/빅데이터 분석솔루션 개발자과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-24,2025-03-27,970,20,0,0,6개월이 안 지났거나 해당 정보 없음,0.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
그린아이티아카데미학원,"(06129) 서울특별시 강남구 강남대로96길 16 (역삼동) 2-4층, 5층 일부(역삼동)",기업의 수요를 반영한 자바 및 스프링 프레임워크 기반 풀스택 개발자 과정,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-25,2025-03-25,984,21,0,0,6개월이 안 지났거나 해당 정보 없음,0.0,21,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
그린아이티아카데미학원,"(06129) 서울특별시 강남구 강남대로96길 16 (역삼동) 2-4층, 5층 일부(역삼동)",기업의 수요를 반영한 자바 및 스프링 프레임워크 기반 풀스택 개발자 과정,9회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-08,2025-04-04,984,21,0,0,6개월이 안 지났거나 해당 정보 없음,0.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
그린아이티아카데미학원,"(06129) 서울특별시 강남구 강남대로96길 16 (역삼동) 2-4층, 5층 일부(역삼동)",기업의 수요를 반영한 자바 및 스프링 프레임워크 기반 풀스택 개발자 과정,10회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-22,2025-04-17,984,21,0,0,6개월이 안 지났거나 해당 정보 없음,0.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
애드인에듀 아카데미 구로가산센터,"(08506) 서울특별시 금천구 가산디지털2로 108 (가산동 뉴티캐슬) 212,213호",심화_생성형 Ai를 활용한 인공지능개발자 부트캠프,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-06-24,2024-08-23,349,25,20,20,6개월이 안 지났거나 해당 정보 없음,16.25,해당 정보 없음,95,20,6개월이 안 지났거나 해당 정보 없음
애드인에듀 아카데미 구로가산센터,"(08506) 서울특별시 금천구 가산디지털2로 108 (가산동 뉴티캐슬) 212,213호",심화_생성형 Ai를 활용한 인공지능개발자 부트캠프,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-30,2024-11-28,349,25,0,0,6개월이 안 지났거나 해당 정보 없음,16.25,20,0,0,6개월이 안 지났거나 해당 정보 없음
애드인에듀 아카데미 구로가산센터,"(08506) 서울특별시 금천구 가산디지털2로 108 (가산동 뉴티캐슬) 212,213호",심화_생성형 Ai를 활용한 인공지능개발자 부트캠프,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-26,2025-02-13,349,25,16,16,6개월이 안 지났거나 해당 정보 없음,16.25,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
애드인에듀 아카데미 구로가산센터,"(08506) 서울특별시 금천구 가산디지털2로 108 (가산동 뉴티캐슬) 212,213호",심화_생성형 Ai를 활용한 인공지능개발자 부트캠프,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-30,2025-02-28,349,30,29,29,6개월이 안 지났거나 해당 정보 없음,16.25,16,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
엠비씨(MBC)아카데미 컴퓨터교육센터 본점,(03164) 서울특별시 종로구 종로2가 종로 69(서울 YMCA) 3층 일부,클라우드를 활용한 자바(JAVA) 풀스택 개발자 양성,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-30,2025-04-09,1024,30,8,8,6개월이 안 지났거나 해당 정보 없음,8.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국휴렛팩커드(유)교육센터,(06609) 서울특별시 서초구 서운로 220 (서초동 대지스포츠플라자) 6층 HPE교육센터,마이크로서비스 개발자 아카데미,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-30,2025-04-01,960,48,0,0,6개월이 안 지났거나 해당 정보 없음,0.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
강남 그린컴퓨터아카데미,(06130) 서울특별시 강남구 역삼동 테헤란로5길 24 3층~6층,프레임워크 & AI 활용 자바 기반 풀스택 멀티플랫폼 웹서비스 개발과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-10,2025-04-09,1000,30,9,9,6개월이 안 지났거나 해당 정보 없음,9.0,해당 정보 없음,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,재직자_[SAP] Clean Core 기반 Cloud Native 어플리케이션 개발,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-14,2024-10-18,40,30,30,30,6개월이 안 지났거나 해당 정보 없음,30.0,해당 정보 없음,100,1,6개월이 안 지났거나 해당 정보 없음
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,재직자_[SAP] Clean Core 기반 Cloud Native 어플리케이션 개발,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-21,2024-10-25,40,30,30,30,6개월이 안 지났거나 해당 정보 없음,30.0,30,100,3,6개월이 안 지났거나 해당 정보 없음
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,재직자_[SAP] Clean Core 기반 Cloud Native 어플리케이션 개발,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-02,2024-12-06,40,30,30,30,6개월이 안 지났거나 해당 정보 없음,30.0,30,0,0,6개월이 안 지났거나 해당 정보 없음
대한상공회의소,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단,재직자_[SAP] Clean Core 기반 Cloud Native 어플리케이션 개발,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-09,2024-12-13,40,30,30,30,6개월이 안 지났거나 해당 정보 없음,30.0,30,0,0,6개월이 안 지났거나 해당 정보 없음
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",재직자_Skill Up 클라우드 전문가,1회차,클라우드인프라스트럭쳐엔지니어링(20010215),K-디지털 트레이닝,2024-10-16,2024-12-28,138,35,22,22,6개월이 안 지났거나 해당 정보 없음,22.0,해당 정보 없음,76.8,8,6개월이 안 지났거나 해당 정보 없음
