기관명,과정명,회차,모집인원,수강신청인원,수강확정인원,수료인원,평균 인원,전회차 인원,6개월후_취업률,만족도_평균점수,만족도_응답자수,개강일,종강일,직종,훈련유형,훈련시간,주소
패스트캠퍼스강남학원,백엔드 개발 부트캠프,8,50,27,27,해당 정보 없음,24.0,11,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-16,2025-06-27,응용SW엔지니어링(20010202),K-디지털 트레이닝,883,"(06241) 서울특별시 강남구 강남대로 364 미왕빌딩 10층, 11층"
한국ICT인재개발원,지능형 도우미 서비스 융합 웹서비스 개발자 과정,6,30,16,16,해당 정보 없음,18.5,30,해당 정보 없음,99.1,16,2024-02-05,2024-08-28,응용SW엔지니어링(20010202),K-디지털 트레이닝,1120,"(04108) 서울특별시 마포구 백범로 23 (신수동 거구장) 3층일부, B1 7호(상담실,휴게실),9호(4강의실,5강의실)"
한국ICT인재개발원,지능형 도우미 서비스 융합 웹서비스 개발자 과정,10,30,21,21,해당 정보 없음,18.5,16,해당 정보 없음,75,16,2024-06-10,2024-12-26,응용SW엔지니어링(20010202),K-디지털 트레이닝,1120,"(04108) 서울특별시 마포구 백범로 23 (신수동 거구장) 3층일부, B1 7호(상담실,휴게실),9호(4강의실,5강의실)"
더조은컴퓨터아카데미 종로,빅데이터분석(with 파이썬)과 엘라스틱서치를 활용한 자바(Java)웹개발자양성,8,20,9,9,해당 정보 없음,11.67,14,해당 정보 없음,62.5,8,2024-02-05,2024-09-25,빅데이터분석(20010105),K-디지털 트레이닝,1220,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
더조은컴퓨터아카데미 종로,빅데이터분석(with 파이썬)과 엘라스틱서치를 활용한 자바(Java)웹개발자양성,9,20,15,16,해당 정보 없음,11.67,9,해당 정보 없음,53.6,8,2024-05-22,2025-01-08,빅데이터분석(20010105),K-디지털 트레이닝,1220,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
더조은컴퓨터아카데미 종로,빅데이터분석(with 파이썬)과 엘라스틱서치를 활용한 자바(Java)웹개발자양성,10,20,10,10,해당 정보 없음,11.67,16,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-08-05,2025-03-24,빅데이터분석(20010105),K-디지털 트레이닝,1220,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
아이티윌,프로젝트 중심 빅데이터 융합 머신러닝 전문가 양성과정,8,30,28,28,22,25.33,19,59.0,76.8,24,2024-02-07,2024-08-02,응용SW엔지니어링(20010202),K-디지털 트레이닝,968,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층
아이티윌,프로젝트 중심 빅데이터 융합 머신러닝 전문가 양성과정,9,30,29,29,해당 정보 없음,25.33,28,해당 정보 없음,92.9,26,2024-05-09,2024-11-18,응용SW엔지니어링(20010202),K-디지털 트레이닝,968,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층
아이티윌,프로젝트 중심 빅데이터 융합 머신러닝 전문가 양성과정,10,30,19,19,해당 정보 없음,25.33,29,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-08-16,2025-02-19,응용SW엔지니어링(20010202),K-디지털 트레이닝,968,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층
역삼 그린컴퓨터아카데미,"[기업프로젝트] 프론트엔드(React, PHP), 플러터(Flutter)활용 웹&앱개발 양성과정",2,30,17,17,10,8.67,20,60.0,85.7,12,2024-02-07,2024-07-31,응용SW엔지니어링(20010202),K-디지털 트레이닝,950,"(06129) 서울특별시 강남구 강남대로 428 (역삼동 만이빌딩) 5층, 10층"
역삼 그린컴퓨터아카데미,"[기업프로젝트] 프론트엔드(React, PHP), 플러터(Flutter)활용 웹&앱개발 양성과정",8,30,9,9,해당 정보 없음,8.67,17,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-30,2025-06-24,응용SW엔지니어링(20010202),K-디지털 트레이닝,950,"(06129) 서울특별시 강남구 강남대로 428 (역삼동 만이빌딩) 5층, 10층"
역삼 그린컴퓨터아카데미,"[기업프로젝트] 프론트엔드(React, PHP), 플러터(Flutter)활용 웹&앱개발 양성과정",9,30,0,0,해당 정보 없음,8.67,9,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-23,2025-06-18,응용SW엔지니어링(20010202),K-디지털 트레이닝,950,"(06129) 서울특별시 강남구 강남대로 428 (역삼동 만이빌딩) 5층, 10층"
유비온디지털교육센터,빅데이터를 활용한 디지털마케팅 전문가 과정,5,30,18,18,해당 정보 없음,9.67,14,해당 정보 없음,60.4,13,2024-02-07,2024-08-06,빅데이터분석(20010105),K-디지털 트레이닝,974,(08391) 서울특별시 구로구 디지털로32나길 22 5층 유비온디지털교육센터
유비온디지털교육센터,빅데이터를 활용한 디지털마케팅 전문가 과정,6,30,11,11,해당 정보 없음,9.67,18,해당 정보 없음,89.6,11,2024-07-16,2025-01-08,빅데이터분석(20010105),K-디지털 트레이닝,974,(08391) 서울특별시 구로구 디지털로32나길 22 5층 유비온디지털교육센터
유비온디지털교육센터,빅데이터를 활용한 디지털마케팅 전문가 과정,7,30,0,0,해당 정보 없음,9.67,11,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-31,2025-07-03,빅데이터분석(20010105),K-디지털 트레이닝,974,(08391) 서울특별시 구로구 디지털로32나길 22 5층 유비온디지털교육센터
케이지에듀원 아이티뱅크종로학원,퍼블릭 클라우드 기반 DevSecOps 융합 인재 양성 과정,3,25,18,18,해당 정보 없음,17.67,25,해당 정보 없음,90.1,13,2024-02-13,2024-08-12,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(03138) 서울특별시 종로구 돈화문로 26 (묘동 단성사) 4층
케이지에듀원 아이티뱅크종로학원,퍼블릭 클라우드 기반 DevSecOps 융합 인재 양성 과정,4,25,21,21,해당 정보 없음,17.67,18,해당 정보 없음,63.9,19,2024-06-27,2024-12-27,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(03138) 서울특별시 종로구 돈화문로 26 (묘동 단성사) 4층
케이지에듀원 아이티뱅크종로학원,퍼블릭 클라우드 기반 DevSecOps 융합 인재 양성 과정,5,25,14,14,해당 정보 없음,17.67,21,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-09-23,2025-03-27,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(03138) 서울특별시 종로구 돈화문로 26 (묘동 단성사) 4층
주식회사멋쟁이사자처럼,멋쟁이사자처럼 데이터 분석 스쿨,2,60,55,55,35,48.67,32,57.199999999999996,84,41,2024-02-13,2024-07-03,빅데이터분석(20010105),K-디지털 트레이닝,720,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 데이터 분석 스쿨,3,60,53,53,해당 정보 없음,48.67,55,해당 정보 없음,89.2,41,2024-08-27,2025-01-23,빅데이터분석(20010105),K-디지털 트레이닝,720,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 데이터 분석 스쿨,4,60,38,38,해당 정보 없음,48.67,53,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-19,2025-05-16,빅데이터분석(20010105),K-디지털 트레이닝,720,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
멀티캠퍼스,AI SW 개발자 부트캠프(파이썬),7,50,16,16,해당 정보 없음,14.25,11,해당 정보 없음,75.3,12,2024-02-13,2024-08-07,빅데이터분석(20010105),K-디지털 트레이닝,979,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,AI SW 개발자 부트캠프(파이썬),8,50,21,21,해당 정보 없음,14.25,16,해당 정보 없음,91.4,15,2024-03-18,2024-09-10,빅데이터분석(20010105),K-디지털 트레이닝,979,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,AI SW 개발자 부트캠프(파이썬),9,50,20,20,해당 정보 없음,14.25,21,해당 정보 없음,89.5,15,2024-05-29,2024-11-22,빅데이터분석(20010105),K-디지털 트레이닝,979,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,AI SW 개발자 부트캠프(파이썬),10,50,3,0,해당 정보 없음,14.25,20,해당 정보 없음,0,0,2024-07-29,2025-01-24,빅데이터분석(20010105),K-디지털 트레이닝,979,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
(주)우아한형제들,우아한테크코스 웹 프론트엔드 과정,3,40,32,32,해당 정보 없음,32.0,38,해당 정보 없음,98.5,29,2024-02-14,2024-11-20,응용SW엔지니어링(20010202),K-디지털 트레이닝,1247,(05544) 서울특별시 송파구 위례성대로 2 장은빌딩 2층
강남 그린컴퓨터아카데미,"프로젝트기반 자바(스프링,백엔드)&파이썬(OCR) 풀스택 웹 개발자 양성과정",8,20,13,13,해당 정보 없음,8.67,16,해당 정보 없음,58.4,11,2024-02-14,2024-08-23,응용SW엔지니어링(20010202),K-디지털 트레이닝,1050,(06130) 서울특별시 강남구 역삼동 테헤란로5길 24 3층~6층
강남 그린컴퓨터아카데미,"프로젝트기반 자바(스프링,백엔드)&파이썬(OCR) 풀스택 웹 개발자 양성과정",9,20,14,13,해당 정보 없음,8.67,13,해당 정보 없음,75,4,2024-05-29,2024-12-12,응용SW엔지니어링(20010202),K-디지털 트레이닝,1050,(06130) 서울특별시 강남구 역삼동 테헤란로5길 24 3층~6층
강남 그린컴퓨터아카데미,"프로젝트기반 자바(스프링,백엔드)&파이썬(OCR) 풀스택 웹 개발자 양성과정",20,20,0,0,해당 정보 없음,8.67,13,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-27,2025-07-10,응용SW엔지니어링(20010202),K-디지털 트레이닝,1050,(06130) 서울특별시 강남구 역삼동 테헤란로5길 24 3층~6층
코드잇 평생교육원,프론트엔드 엔지니어 부트캠프,5,180,56,56,해당 정보 없음,40.3,119,해당 정보 없음,87.1,42,2024-02-15,2024-08-12,응용SW엔지니어링(20010202),K-디지털 트레이닝,1248,(06187) 서울특별시 강남구 역삼로 552 (대치동 KM 빌딩) 7층 703호 중 일부(대치동)
코드잇 평생교육원,프론트엔드 엔지니어 부트캠프,6,180,81,81,해당 정보 없음,40.3,56,해당 정보 없음,89.2,73,2024-03-07,2024-09-02,응용SW엔지니어링(20010202),K-디지털 트레이닝,1248,(06187) 서울특별시 강남구 역삼로 552 (대치동 KM 빌딩) 7층 703호 중 일부(대치동)
코드잇 평생교육원,프론트엔드 엔지니어 부트캠프,7,180,37,37,해당 정보 없음,40.3,81,해당 정보 없음,87.9,33,2024-04-15,2024-10-15,응용SW엔지니어링(20010202),K-디지털 트레이닝,1248,(06187) 서울특별시 강남구 역삼로 552 (대치동 KM 빌딩) 7층 703호 중 일부(대치동)
코드잇 평생교육원,프론트엔드 엔지니어 부트캠프,8,180,37,37,해당 정보 없음,40.3,37,해당 정보 없음,85.3,33,2024-05-17,2024-11-14,응용SW엔지니어링(20010202),K-디지털 트레이닝,1248,(06187) 서울특별시 강남구 역삼로 552 (대치동 KM 빌딩) 7층 703호 중 일부(대치동)
코드잇 평생교육원,프론트엔드 엔지니어 부트캠프,9,180,20,20,해당 정보 없음,40.3,37,해당 정보 없음,85.7,17,2024-07-02,2024-12-30,응용SW엔지니어링(20010202),K-디지털 트레이닝,1248,(06187) 서울특별시 강남구 역삼로 552 (대치동 KM 빌딩) 7층 703호 중 일부(대치동)
코드잇 평생교육원,프론트엔드 엔지니어 부트캠프,10,180,19,19,해당 정보 없음,40.3,20,해당 정보 없음,78.6,16,2024-07-30,2025-01-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,1248,(06187) 서울특별시 강남구 역삼로 552 (대치동 KM 빌딩) 7층 703호 중 일부(대치동)
코드잇 평생교육원,프론트엔드 엔지니어 부트캠프,11,180,46,46,해당 정보 없음,40.3,19,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-08-27,2025-02-27,응용SW엔지니어링(20010202),K-디지털 트레이닝,1248,(06187) 서울특별시 강남구 역삼로 552 (대치동 KM 빌딩) 7층 703호 중 일부(대치동)
코드잇 평생교육원,프론트엔드 엔지니어 부트캠프,12,180,46,46,해당 정보 없음,40.3,46,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-10-17,2025-04-16,응용SW엔지니어링(20010202),K-디지털 트레이닝,1248,(06187) 서울특별시 강남구 역삼로 552 (대치동 KM 빌딩) 7층 703호 중 일부(대치동)
코드잇 평생교육원,프론트엔드 엔지니어 부트캠프,13,180,25,25,해당 정보 없음,40.3,46,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-11-28,2025-05-28,응용SW엔지니어링(20010202),K-디지털 트레이닝,1248,(06187) 서울특별시 강남구 역삼로 552 (대치동 KM 빌딩) 7층 703호 중 일부(대치동)
코드잇 평생교육원,프론트엔드 엔지니어 부트캠프,14,180,36,36,해당 정보 없음,40.3,25,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-30,2025-06-26,응용SW엔지니어링(20010202),K-디지털 트레이닝,1248,(06187) 서울특별시 강남구 역삼로 552 (대치동 KM 빌딩) 7층 703호 중 일부(대치동)
플레이데이터평생교육원,빅데이터 기반 지능형SW 및 MLOps 개발자 양성과정,19,30,24,24,해당 정보 없음,21.75,25,해당 정보 없음,72.8,21,2024-02-15,2024-08-13,빅데이터분석(20010105),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,빅데이터 기반 지능형SW 및 MLOps 개발자 양성과정,20,30,30,30,해당 정보 없음,21.75,24,해당 정보 없음,81.1,25,2024-04-01,2024-09-27,빅데이터분석(20010105),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,빅데이터 기반 지능형SW 및 MLOps 개발자 양성과정,21,30,26,26,해당 정보 없음,21.75,30,해당 정보 없음,74.4,24,2024-07-08,2025-01-06,빅데이터분석(20010105),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,빅데이터 기반 지능형SW 및 MLOps 개발자 양성과정,22,30,7,7,해당 정보 없음,21.75,26,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-11-20,2025-05-20,빅데이터분석(20010105),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
(주)그렙,데이터분석 데브코스,2,60,56,56,43,37.0,50,37.2,76.2,46,2024-02-16,2024-07-04,빅데이터운영·관리(20010304),K-디지털 트레이닝,564,(06671) 서울특별시 서초구 서초동 반포대로 45(명정빌딩) 4층
(주)그렙,데이터분석 데브코스,3,60,46,46,해당 정보 없음,37.0,56,해당 정보 없음,85.3,32,2024-04-19,2024-09-05,빅데이터운영·관리(20010304),K-디지털 트레이닝,564,(06671) 서울특별시 서초구 서초동 반포대로 45(명정빌딩) 4층
(주)그렙,데이터분석 데브코스,4,60,31,31,해당 정보 없음,37.0,46,해당 정보 없음,91.2,21,2024-08-12,2024-11-28,빅데이터운영·관리(20010304),K-디지털 트레이닝,564,(06671) 서울특별시 서초구 서초동 반포대로 45(명정빌딩) 4층
(주)그렙,데이터분석 데브코스,5,60,26,26,해당 정보 없음,37.0,31,해당 정보 없음,83.6,20,2024-08-12,2024-11-28,빅데이터운영·관리(20010304),K-디지털 트레이닝,564,(06671) 서울특별시 서초구 서초동 반포대로 45(명정빌딩) 4층
(주)그렙,데이터분석 데브코스,6,60,26,26,해당 정보 없음,37.0,26,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-10-30,2025-03-05,빅데이터운영·관리(20010304),K-디지털 트레이닝,564,(06671) 서울특별시 서초구 서초동 반포대로 45(명정빌딩) 4층
멀티캠퍼스,멀티잇 채용연계 메타버스 게임콘텐츠 기획(언리얼),4,50,27,27,해당 정보 없음,27.0,19,해당 정보 없음,49.6,19,2024-02-19,2024-08-09,응용SW엔지니어링(20010202),K-디지털 트레이닝,963,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
주식회사경일게임아이티아카데미,멀티 플랫폼 메타버스 게임 개발자 부트캠프,6,30,27,27,해당 정보 없음,25.25,28,해당 정보 없음,95.2,24,2024-02-19,2024-11-05,응용SW엔지니어링(20010202),K-디지털 트레이닝,1368,"(05248) 서울특별시 강동구 천호동 올림픽로 651(예경빌딩) 4층, 5층, 6층(401호, 501호, 502호, 602호), 10층(전체)(천호동, 예경빌딩)"
주식회사경일게임아이티아카데미,멀티 플랫폼 메타버스 게임 개발자 부트캠프,7,30,28,28,해당 정보 없음,25.25,27,해당 정보 없음,83.4,25,2024-05-02,2025-01-16,응용SW엔지니어링(20010202),K-디지털 트레이닝,1368,"(05248) 서울특별시 강동구 천호동 올림픽로 651(예경빌딩) 4층, 5층, 6층(401호, 501호, 502호, 602호), 10층(전체)(천호동, 예경빌딩)"
주식회사경일게임아이티아카데미,멀티 플랫폼 메타버스 게임 개발자 부트캠프,8,30,23,23,해당 정보 없음,25.25,28,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-09-02,2025-05-20,응용SW엔지니어링(20010202),K-디지털 트레이닝,1368,"(05248) 서울특별시 강동구 천호동 올림픽로 651(예경빌딩) 4층, 5층, 6층(401호, 501호, 502호, 602호), 10층(전체)(천호동, 예경빌딩)"
주식회사경일게임아이티아카데미,멀티 플랫폼 메타버스 게임 개발자 부트캠프,9,30,23,23,해당 정보 없음,25.25,23,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-11-20,2025-07-31,응용SW엔지니어링(20010202),K-디지털 트레이닝,1368,"(05248) 서울특별시 강동구 천호동 올림픽로 651(예경빌딩) 4층, 5층, 6층(401호, 501호, 502호, 602호), 10층(전체)(천호동, 예경빌딩)"
멀티캠퍼스,데이터 분석가 부트캠프(파이썬),16,40,21,21,16,17.33,29,6.3,84,17,2024-02-19,2024-07-31,빅데이터분석(20010105),K-디지털 트레이닝,907,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,데이터 분석가 부트캠프(파이썬),17,48,18,18,해당 정보 없음,17.33,21,해당 정보 없음,89.6,11,2024-04-29,2024-10-16,빅데이터분석(20010105),K-디지털 트레이닝,907,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,데이터 분석가 부트캠프(파이썬),19,40,13,13,해당 정보 없음,17.33,18,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-10-28,2025-04-10,빅데이터분석(20010105),K-디지털 트레이닝,907,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
패스트캠퍼스강남학원,데이터 분석 부트캠프,5,50,42,42,37,40.0,43,48.6,90,37,2024-02-19,2024-07-12,빅데이터분석(20010105),K-디지털 트레이닝,600,"(06241) 서울특별시 강남구 강남대로 364 미왕빌딩 10층, 11층"
패스트캠퍼스강남학원,데이터 분석 부트캠프,6,60,50,49,해당 정보 없음,40.0,42,해당 정보 없음,87.3,35,2024-04-22,2024-09-13,빅데이터분석(20010105),K-디지털 트레이닝,600,"(06241) 서울특별시 강남구 강남대로 364 미왕빌딩 10층, 11층"
패스트캠퍼스강남학원,데이터 분석 부트캠프,7,60,30,30,해당 정보 없음,40.0,49,해당 정보 없음,91.1,16,2024-06-17,2024-11-08,빅데이터분석(20010105),K-디지털 트레이닝,600,"(06241) 서울특별시 강남구 강남대로 364 미왕빌딩 10층, 11층"
패스트캠퍼스강남학원,데이터 분석 부트캠프,8,60,32,32,해당 정보 없음,40.0,30,해당 정보 없음,83,21,2024-08-19,2025-01-10,빅데이터분석(20010105),K-디지털 트레이닝,600,"(06241) 서울특별시 강남구 강남대로 364 미왕빌딩 10층, 11층"
패스트캠퍼스강남학원,데이터 분석 부트캠프,9,60,47,47,해당 정보 없음,40.0,32,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-16,2025-05-09,빅데이터분석(20010105),K-디지털 트레이닝,600,"(06241) 서울특별시 강남구 강남대로 364 미왕빌딩 10층, 11층"
주식회사멋쟁이사자처럼,파이썬을 활용한 고도화 백엔드 아키텍처 설계 및 개발 과정,2,100,44,44,33,22.5,30,45.5,86.1,36,2024-02-19,2024-08-02,응용SW엔지니어링(20010202),K-디지털 트레이닝,880,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,파이썬을 활용한 고도화 백엔드 아키텍처 설계 및 개발 과정,3,100,19,19,해당 정보 없음,22.5,44,해당 정보 없음,74.7,13,2024-06-27,2024-12-13,응용SW엔지니어링(20010202),K-디지털 트레이닝,880,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,파이썬을 활용한 고도화 백엔드 아키텍처 설계 및 개발 과정,4,100,15,15,해당 정보 없음,22.5,19,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-10-10,2025-04-08,응용SW엔지니어링(20010202),K-디지털 트레이닝,880,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,파이썬을 활용한 고도화 백엔드 아키텍처 설계 및 개발 과정,5,100,12,12,해당 정보 없음,22.5,15,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-30,2025-06-27,응용SW엔지니어링(20010202),K-디지털 트레이닝,880,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
아시아경제 교육센터,빅데이터 분석 및 서비스기획 부트캠프,3,25,15,15,9,15.33,21,22.2,91.4,10,2024-02-19,2024-06-07,빅데이터분석(20010105),K-디지털 트레이닝,564,(04627) 서울특별시 중구 퇴계로 166 (주자동 흥국빌딩) 2층 1호
아시아경제 교육센터,빅데이터 분석 및 서비스기획 부트캠프,4,25,16,16,10,15.33,15,60.0,73.6,13,2024-03-25,2024-07-16,빅데이터분석(20010105),K-디지털 트레이닝,564,(04627) 서울특별시 중구 퇴계로 166 (주자동 흥국빌딩) 2층 1호
아시아경제 교육센터,빅데이터 분석 및 서비스기획 부트캠프,5,25,15,15,해당 정보 없음,15.33,16,해당 정보 없음,71.4,13,2024-08-05,2024-11-25,빅데이터분석(20010105),K-디지털 트레이닝,564,(04627) 서울특별시 중구 퇴계로 166 (주자동 흥국빌딩) 2층 1호
애드인에듀 아카데미 구로가산센터,ROS2와 인공지능을 활용한 자율주행 로봇 개발자 양성과정,3,25,22,22,해당 정보 없음,24.5,25,해당 정보 없음,86.5,19,2024-02-19,2024-08-09,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(08506) 서울특별시 금천구 가산디지털2로 108 (가산동 뉴티캐슬) 212,213호"
애드인에듀 아카데미 구로가산센터,ROS2와 인공지능을 활용한 자율주행 로봇 개발자 양성과정,4,30,27,27,해당 정보 없음,24.5,22,해당 정보 없음,96.8,22,2024-05-29,2024-11-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(08506) 서울특별시 금천구 가산디지털2로 108 (가산동 뉴티캐슬) 212,213호"
애드인에듀 아카데미 구로가산센터,ROS2와 인공지능을 활용한 자율주행 로봇 개발자 양성과정,5,25,25,24,해당 정보 없음,24.5,27,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-08-19,2025-02-18,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(08506) 서울특별시 금천구 가산디지털2로 108 (가산동 뉴티캐슬) 212,213호"
애드인에듀 아카데미 구로가산센터,ROS2와 인공지능을 활용한 자율주행 로봇 개발자 양성과정,6,25,25,25,해당 정보 없음,24.5,24,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-11-27,2025-05-27,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(08506) 서울특별시 금천구 가산디지털2로 108 (가산동 뉴티캐슬) 212,213호"
팀스파르타주식회사,[스타트업][스마트훈련]실무형 UX/UI 디자이너 양성과정,3,150,142,142,115,94.0,18,60.0,79.7,131,2024-02-19,2024-06-14,UI/UX엔지니어링(20010207),K-디지털 트레이닝,960,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층
팀스파르타주식회사,[스타트업][스마트훈련]실무형 UX/UI 디자이너 양성과정,4,150,86,86,해당 정보 없음,94.0,142,해당 정보 없음,82.7,76,2024-05-27,2024-09-20,UI/UX엔지니어링(20010207),K-디지털 트레이닝,960,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층
팀스파르타주식회사,[스타트업][스마트훈련]실무형 UX/UI 디자이너 양성과정,5,150,55,54,해당 정보 없음,94.0,86,해당 정보 없음,85.1,49,2024-05-27,2024-09-20,UI/UX엔지니어링(20010207),K-디지털 트레이닝,960,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층
중앙정보처리학원,자바(JAVA)기반 풀스택 개발자 취업과정,8,30,30,30,해당 정보 없음,19.67,28,해당 정보 없음,89.7,29,2024-02-20,2024-08-29,응용SW엔지니어링(20010202),K-디지털 트레이닝,1040,"(04104) 서울특별시 마포구 신촌로 176 (대흥동) 4층 일부(401,402호), 6층"
중앙정보처리학원,자바(JAVA)기반 풀스택 개발자 취업과정,9,30,23,23,해당 정보 없음,19.67,30,해당 정보 없음,98.5,19,2024-04-18,2024-11-05,응용SW엔지니어링(20010202),K-디지털 트레이닝,1040,"(04104) 서울특별시 마포구 신촌로 176 (대흥동) 4층 일부(401,402호), 6층"
중앙정보처리학원,자바(JAVA)기반 풀스택 개발자 취업과정,10,30,6,6,해당 정보 없음,19.67,23,해당 정보 없음,97.1,5,2024-06-20,2024-12-30,응용SW엔지니어링(20010202),K-디지털 트레이닝,1040,"(04104) 서울특별시 마포구 신촌로 176 (대흥동) 4층 일부(401,402호), 6층"
솔데스크강남학원,IaC 기반 AWS 마이크로 서비스 클라우드 환경 구축,7,30,28,28,해당 정보 없음,21.67,16,해당 정보 없음,85.7,18,2024-02-20,2024-08-14,IT시스템관리(20010301),K-디지털 트레이닝,960,"(06120) 서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩) 4층 전체, 5층 일부"
솔데스크강남학원,IaC 기반 AWS 마이크로 서비스 클라우드 환경 구축,8,30,16,16,해당 정보 없음,21.67,28,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-09-24,2025-04-02,IT시스템관리(20010301),K-디지털 트레이닝,960,"(06120) 서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩) 4층 전체, 5층 일부"
솔데스크강남학원,IaC 기반 AWS 마이크로 서비스 클라우드 환경 구축,9,30,21,21,해당 정보 없음,21.67,16,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-30,2025-07-02,IT시스템관리(20010301),K-디지털 트레이닝,960,"(06120) 서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩) 4층 전체, 5층 일부"
(주)포스코 미래창조아카데미,웹개발자 입문 과정,12,30,6,6,해당 정보 없음,11.25,18,해당 정보 없음,90.5,3,2024-02-21,2024-08-13,응용SW엔지니어링(20010202),K-디지털 트레이닝,720,(790834) 경상북도 포항시 남구 지곡로 120
